	10776.Healthy	10850.Healthy	10543.Healthy	10246.Healthy	10156.Gastrectomy	10684.Healthy	10463.Healthy	10100.Healthy	10342.Gastrectomy	10357.Healthy	10234.Gastrectomy	10537.Healthy	10068.Gastrectomy	10304.Healthy	10701.Healthy	10197.Healthy	10486.Healthy	10132.Healthy	10680.Gastrectomy	10036.Healthy	10487.Healthy	10166.Gastrectomy	10317.Healthy	10183.Healthy	10791.Gastrectomy	10319.Gastrectomy	10208.Healthy	10554.Gastrectomy	10465.Healthy	10784.Healthy	10341.Healthy	10114.Healthy	10558.Gastrectomy	10215.Healthy	10794.Healthy	10056.Gastrectomy	10423.Gastrectomy	10207.Healthy	10112.Gastrectomy	10205.Gastrectomy	10354.Healthy	10741.Healthy	10632.Healthy	10107.Healthy	10696.Gastrectomy	10538.Gastrectomy	10623.Gastrectomy	10360.Gastrectomy	10258.Healthy	10673.Gastrectomy	10192.Gastrectomy	10657.Healthy	10064.Gastrectomy	10455.Gastrectomy	10433.Gastrectomy	10025.Healthy	10037.Healthy	10257.Gastrectomy	10060.Healthy	10297.Gastrectomy	10378.Healthy	10244.Healthy	10291.Gastrectomy	10647.Healthy	10243.Gastrectomy	10501.Gastrectomy	10250.Healthy	10519.Healthy	10540.Gastrectomy	10618.Healthy	10733.Healthy	10219.Healthy	10563.Gastrectomy	10104.Gastrectomy	10369.Gastrectomy	10574.Gastrectomy	10355.Gastrectomy	10058.Healthy	10176.Gastrectomy	10048.Healthy	10451.Gastrectomy	10751.Gastrectomy	10105.Healthy	10703.Gastrectomy	10599.Gastrectomy	10080.Healthy	10807.Healthy	10562.Healthy	10395.Gastrectomy	10742.Gastrectomy	10672.Gastrectomy	10321.Gastrectomy	10302.Healthy	10810.Gastrectomy	10167.Gastrectomy	10659.Healthy	10231.Healthy	10509.Gastrectomy	10690.Gastrectomy	10457.Gastrectomy	10698.Healthy	10782.Gastrectomy	10340.Healthy	10189.Gastrectomy	10226.Healthy	10106.Healthy
Streptomyces griseoflavus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92665043846e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptomyces griseus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.92748597829e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptomyces himastatinicus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92665043846e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptomyces lividans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.913803759e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptomyces sp. SirexAA-E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9565590361e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.93528688833e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptomyces sp. e14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9324016306e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptomyces sviceus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.95987139775e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptomyces violaceusniger	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Subdoligranulum variabile	0.0	0.0	3.66376107724e-05	0.0	0.0	3.99002131761e-05	0.000106478403017	1.00034039972e-05	1.8823810483e-05	0.000170788197807	2.61215453712e-05	9.71806097923e-05	1.83431219502e-05	0.0	0.000141891262786	0.0	0.000183117211563	1.83587731624e-05	4.84608519639e-05	0.0	0.000216562013697	2.91546253984e-05	3.12668059264e-05	0.0	1.35544406858e-05	1.30395617329e-05	0.000263685274836	0.0	1.75779684945e-05	0.0	5.78028118328e-05	2.48990094113e-05	0.0	1.69409532196e-05	2.11281276561e-05	0.000252242486043	0.0	1.31194523902e-05	0.0	1.32652155994e-05	0.000274676364971	0.000119554423493	0.000111259599389	0.0	1.66982816677e-05	4.65190773323e-05	0.0	1.67588341184e-05	0.0	6.47190430375e-05	7.54768565856e-05	5.09021891669e-05	0.0	2.40109145169e-05	4.70770163119e-05	2.25556206264e-05	0.0	9.2560977494e-06	2.54768724716e-05	5.74129158472e-05	2.27805432381e-05	7.69062044041e-06	2.77316779925e-05	0.0	2.82285400556e-05	2.46391347857e-05	1.03775725419e-05	0.000131360619629	0.0	5.65260553747e-05	0.000378076379027	0.000131989341498	0.0	0.0	0.0	3.55595454771e-05	1.56664331158e-05	5.17408327501e-05	0.0	0.000102918277295	0.0	0.0	0.000119702086449	2.37456999902e-05	4.98569606451e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.57108563408e-05	1.77268528535e-05	2.84292001273e-05	0.0	8.46970050448e-06	2.26843186048e-05	3.62735625536e-05	1.32751318547e-05	2.62828442839e-05	0.0	2.14025257504e-05	1.82824652786e-05	0.000117857680854	0.0
Succinatimonas hippei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000141922967614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000113209889825	0.0	0.0	0.0	0.0	0.0	0.0	0.000272056059998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.56403826576e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000843999803919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sutterella wadsworthensis	0.0	0.0157551691214	0.000396132382585	0.00278673725939	0.00229991536825	0.00436419223246	0.0	0.0144791807489	0.0	0.0	0.0101440836668	0.0	0.0	0.0273431214253	0.0218936877935	0.0107661792192	0.0	0.00267355350246	0.000881950441658	0.0	0.00279132513347	0.000487685558507	0.0	0.0303529855122	0.00906930531374	0.0053594962769	0.00944878327636	0.0	0.0	0.0	0.0078330929011	0.0	0.0104449747223	0.000183260946122	0.0	4.31314143308e-05	0.00643401480278	0.00111019091074	0.0	0.00182736733293	0.0	0.0	0.0	0.00108596885227	0.00224181356143	0.0	2.3351571323e-05	0.00900367796724	0.00217064152614	0.0	2.64120999717e-05	0.0	0.0	0.00424020690168	0.00270305977847	0.0	0.0	1.82037617761e-05	0.0	0.000211709157871	0.0153979694019	0.00391859672824	0.00274568178607	0.0	0.0	0.0	0.0	0.00566027182367	0.000131278123623	0.00461564967613	0.0	0.0	0.00744260105708	0.0	0.00157216493683	0.0	0.00120195444043	0.0	0.00209349223782	0.0105517748311	0.0	0.000295154019492	0.0045121985937	0.0188323070559	0.00248384549817	0.0	0.0100918554403	0.0	0.00485211485	0.0114988970073	0.0	0.00776866073205	0.00802915750416	1.74427577025e-05	0.000125820058825	0.00300800616366	0.00472225487005	0.0	0.00315281391613	0.0	0.0101863685094	0.00257028397998	0.0	0.0065614212377	0.0023388094148	0.0
Tannerella forsythia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.11809131528e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.15299678544e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thauera sp. MZ1T	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.77325128033e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4447636861e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00978372935e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.71022996447e-06	1.47520592293e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.11924559518e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0146336823e-05	0.0
