Module	10776.Healthy	10850.Healthy	10543.Healthy	10246.Healthy	10156.Gastrectomy	10684.Healthy	10463.Healthy	10100.Healthy	10342.Gastrectomy	10357.Healthy	10234.Gastrectomy	10537.Healthy	10068.Gastrectomy	10304.Healthy	10701.Healthy	10197.Healthy	10486.Healthy	10132.Healthy	10680.Gastrectomy	10036.Healthy	10487.Healthy	10166.Gastrectomy	10317.Healthy	10183.Healthy	10791.Gastrectomy	10319.Gastrectomy	10208.Healthy	10554.Gastrectomy	10465.Healthy	10784.Healthy	10341.Healthy	10114.Healthy	10558.Gastrectomy	10215.Healthy	10794.Healthy	10056.Gastrectomy	10423.Gastrectomy	10207.Healthy	10112.Gastrectomy	10205.Gastrectomy	10354.Healthy	10741.Healthy	10632.Healthy	10107.Healthy	10696.Gastrectomy	10538.Gastrectomy	10623.Gastrectomy	10360.Gastrectomy	10258.Healthy	10673.Gastrectomy	10192.Gastrectomy	10657.Healthy	10064.Gastrectomy	10455.Gastrectomy	10433.Gastrectomy	10025.Healthy	10037.Healthy	10257.Gastrectomy	10060.Healthy	10297.Gastrectomy	10378.Healthy	10244.Healthy	10291.Gastrectomy	10647.Healthy	10243.Gastrectomy	10501.Gastrectomy	10250.Healthy	10519.Healthy	10540.Gastrectomy	10618.Healthy	10733.Healthy	10219.Healthy	10563.Gastrectomy	10104.Gastrectomy	10369.Gastrectomy	10574.Gastrectomy	10355.Gastrectomy	10058.Healthy	10176.Gastrectomy	10048.Healthy	10451.Gastrectomy	10751.Gastrectomy	10105.Healthy	10703.Gastrectomy	10599.Gastrectomy	10080.Healthy	10807.Healthy	10562.Healthy	10395.Gastrectomy	10742.Gastrectomy	10672.Gastrectomy	10321.Gastrectomy	10302.Healthy	10810.Gastrectomy	10167.Gastrectomy	10659.Healthy	10231.Healthy	10509.Gastrectomy	10690.Gastrectomy	10457.Gastrectomy	10698.Healthy	10782.Gastrectomy	10340.Healthy	10189.Gastrectomy	10226.Healthy	10106.Healthy
M00119	8.436460000000001e-05	8.8965e-05	9.16057e-05	7.495444999999999e-05	5.8494799999999994e-05	2.6239600000000002e-05	6.95489e-05	6.194275000000001e-05	4.2741300000000004e-05	5.478885e-05	3.835265e-05	5.52543e-05	7.904745e-05	5.582990000000001e-05	0.000103784	0.0001120405	6.70209e-05	8.494004999999999e-05	3.593465e-05	9.677879999999999e-05	6.979055e-05	1.48016e-05	4.7563850000000004e-05	0.000122761	4.712345e-05	2.7322399999999998e-05	6.80533e-05	7.066255e-05	7.841975000000001e-05	0.0001145805	6.58138e-05	9.43316e-05	4.769625e-05	5.691245e-05	7.918184999999999e-05	6.06638e-05	2.988165e-05	1.943945e-05	7.789245e-05	4.924395e-05	7.633244999999999e-05	5.4405200000000006e-05	3.92685e-05	2.480595e-05	3.494665e-05	4.53916e-05	3.06846e-05	1.26579e-05	9.912239999999999e-05	4.55675e-05	6.165255e-05	7.929999999999999e-05	9.35169e-05	8.460549999999999e-05	4.677715e-05	3.50285e-05	8.148535e-05	5.50666e-05	6.271400000000001e-05	2.226615e-05	6.0661099999999994e-05	4.000205e-05	4.66112e-05	0.00010174415	3.72922e-05	7.937485e-05	7.283109999999999e-05	2.92244e-05	5.495250000000001e-05	6.304755e-05	9.90233e-05	3.1735e-05	8.485260000000001e-05	7.057e-05	3.879465e-05	5.59878e-05	3.61885e-05	3.812155e-05	3.1870249999999995e-05	3.998525e-05	6.541535e-05	8.23834e-05	3.3004100000000005e-05	9.257745e-05	6.024795e-05	5.549475000000001e-05	8.10693e-05	7.10298e-05	8.194805e-05	8.545030000000001e-05	7.091005e-05	4.843675e-05	2.702515e-05	3.434235e-05	4.332415e-05	8.63498e-05	4.256505e-05	8.43701e-05	3.12492e-05	9.32298e-05	2.654525e-05	5.422995e-05	2.62894e-05	6.364120000000001e-05	5.33967e-05	4.671620000000001e-05
M00580	0.0	0.0	5.854988333333333e-07	3.0964683333333334e-06	8.873465e-06	5.345774999999999e-07	1.3026658333333335e-05	7.970569999999998e-07	9.005893333333334e-06	5.248310666666666e-06	4.395908833333334e-06	4.35026e-05	2.828370833333333e-06	0.0	0.0	0.0	3.555281666666667e-07	6.05255e-06	5.1869860000000005e-06	2.115154716666667e-05	6.953550666666667e-06	3.518388333333333e-07	1.4293866666666664e-07	0.0	0.0	7.888705166666666e-06	1.2479355e-05	2.683788e-05	0.0	0.0	4.944845833333333e-06	4.49871e-06	2.7467607250000003e-05	2.7634050333333337e-05	0.0	3.6027633333333336e-06	0.0	4.6471501666666675e-06	2.2119495000000004e-06	2.6262650000000003e-06	7.757916666666667e-06	0.0	4.2577795e-06	5.937905350000001e-06	5.0010366666666665e-06	7.350856666666667e-07	5.882863666666667e-06	3.5228155000000007e-06	0.0	1.6084466666666665e-05	0.0	1.5676254833333333e-05	1.0679447833333336e-05	1.5262217333333334e-05	2.8429138333333333e-06	1.958069033333333e-06	3.529849999999999e-07	3.2440618333333324e-06	4.076835333333333e-05	2.7418349999999996e-06	9.246451133333333e-06	1.6933608333333334e-06	8.556075e-06	7.139353499999998e-06	1.7629606666666664e-05	7.293309999999998e-06	6.981988333333333e-06	1.8824325e-06	9.089715e-06	1.2035150000000001e-05	1.5428741666666666e-06	2.5985213333333333e-06	3.3869206666666665e-06	9.656116666666667e-06	1.5400050000000004e-06	8.872098166666667e-06	2.2760655000000003e-06	0.0	1.085614e-05	1.572470016666667e-05	6.485709500000001e-06	8.5319275e-06	1.7093938333333334e-06	3.880725e-06	2.8677950000000002e-05	8.094149666666668e-05	0.0	0.0	0.0	3.786954916666666e-05	2.7282701666666664e-06	0.0	9.741956666666663e-06	1.6773000000000004e-06	1.0663333999999996e-05	2.675541066666667e-05	1.3018407983333333e-05	0.0	3.2172399999999997e-06	0.0	9.671226666666666e-06	0.0	0.0	4.154328333333333e-06	0.0	5.722340333333334e-06
M00581	6.203026666666666e-06	1.95571e-05	1.4683933333333332e-05	2.8384266666666668e-06	7.713728333333333e-06	8.871444766666666e-06	2.5908850000000002e-05	3.830451333333332e-06	3.706846233333333e-05	1.6764273333333334e-05	8.62086e-06	4.098013333333334e-05	1.2962863333333334e-05	1.4980410000000004e-05	1.9783966666666666e-06	6.968866666666667e-07	1.0348383766666667e-05	1.636786266666667e-05	1.3168766666666667e-05	1.573807683333333e-05	7.390683333333333e-06	7.2234248e-06	9.8912475e-06	2.78832e-06	3.5636666666666665e-06	8.168068333333333e-06	2.504644666666667e-05	2.808906e-05	3.3956273333333334e-06	6.6162e-06	3.5966226666666665e-05	1.0012126666666668e-05	3.6062169666666656e-06	5.562820000000002e-06	7.650733333333334e-07	1.1712956666666667e-05	1.86139713e-05	1.1417428566666666e-05	2.3640533333333333e-06	4.3773484e-06	4.227419999999999e-06	4.4985e-06	1.145827e-05	2.944993766666666e-05	1.1961994e-05	1.665027166666667e-05	8.540954666666667e-06	4.488098666666667e-06	7.953103333333333e-06	4.20392e-05	9.607276666666666e-06	1.2518023333333332e-05	1.5216744333333331e-05	5.6820286e-06	1.0821142e-05	3.067435e-05	8.461433333333333e-06	9.19226e-06	6.173496666666666e-05	5.0469270000000004e-06	2.3619366666666666e-05	4.768436666666667e-06	1.6783433333333333e-05	2.0385926666666665e-05	1.2143286666666666e-05	1.0132233333333333e-05	1.8410776666666667e-05	1.1780721333333333e-05	5.324791666666666e-06	9.088589999999999e-06	7.23765e-06	3.700496666666667e-06	1.2001193000000004e-05	8.498544333333334e-06	4.971896333333334e-06	1.3309779666666666e-05	1.2478247666666667e-05	2.3714406666666667e-05	1.7474975333333333e-05	1.8468466666666668e-05	1.0597066666666667e-05	7.682391666666666e-06	8.178113333333333e-06	4.722040666666666e-06	1.8288046666666667e-05	4.308736666666667e-05	6.423530000000001e-06	7.5863600000000005e-06	6.571833333333334e-06	6.3564014000000015e-06	2.8049673333333333e-05	3.694071333333333e-06	1.037949e-05	4.237561e-06	7.160376666666666e-06	3.47986e-05	2.5101366666666667e-06	8.799336333333334e-06	9.921866666666666e-06	7.2211393333333325e-06	9.862689999999999e-06	1.7470719966666665e-05	1.3363783333333332e-05	8.803692333333333e-06	2.858622e-05	1.3114866666666667e-05
M00582	4.3899180000000014e-05	3.7277083999999985e-05	4.5414940000000014e-05	1.3796805199999997e-05	5.2444356e-05	4.1441552e-05	0.00014228226000000002	1.66169e-05	0.0001051702	0.000100433448	6.4888624e-05	0.0002190074	7.953152800000001e-05	0.00015699893319999999	2.76538916e-05	6.6432136e-06	3.629886800000001e-05	8.954045200000001e-05	8.559633199999999e-05	7.783192799999999e-05	7.907711600000001e-05	3.1644107999999986e-05	5.7114224e-05	1.9187290400000008e-05	2.3588208e-05	7.344006799999997e-05	0.00011055528000000002	0.00013553077200000006	1.9627901199999998e-05	3.714892e-05	0.00014781388000000004	7.111235200000001e-05	3.1280224e-05	3.1877216000000004e-05	1.55994808e-05	0.00013646159999999998	8.280478800000001e-05	6.115850399999999e-05	5.672228520000001e-05	3.951440800000001e-05	5.3498000000000015e-05	6.473286e-05	4.4818128000000014e-05	7.139137200000001e-05	8.689639600000002e-05	0.000131062396	5.738490799999999e-05	3.0073775999999998e-05	3.5448148e-05	0.00023960464	8.243252400000002e-05	0.00013428421600000006	7.078778400000002e-05	4.254162e-05	7.4217304e-05	0.000106731148	3.5152919999999995e-05	3.8652003999999986e-05	0.00017076176	6.1390552e-05	9.972502400000002e-05	3.3783380000000005e-05	0.000142134756	0.000125116444	6.522712399999997e-05	9.743586800000002e-05	0.000101554396	7.668445999999998e-05	3.9779992000000014e-05	6.490182799999999e-05	3.080994e-05	4.004766e-05	0.00014712446000000003	6.943508399999999e-05	2.5547076000000002e-05	9.505836e-05	6.6714688e-05	7.830939600000003e-05	7.294066399999999e-05	0.00010972069600000001	0.000150548396	2.6742740000000007e-05	5.254441999999998e-05	4.1310068000000015e-05	9.197841999999998e-05	0.000127018372	2.5661e-05	2.3973832000000005e-05	2.8945875999999994e-05	3.733828e-05	0.00013288616	4.303994800000001e-05	6.131523600000001e-05	3.7223152000000015e-05	4.937694e-05	0.00017287078399999995	3.43791292e-05	5.9709444000000015e-05	5.759323599999999e-05	4.0926968e-05	6.729371999999999e-05	8.310083199999997e-05	5.614284e-05	8.493984399999997e-05	9.0567492e-05	7.049502e-05
M00461	2.404715e-06	2.287245e-08	0.0	4.358005e-06	6.567705e-08	0.0	2.566035e-06	3.37041e-07	3.72181e-07	2.1286349999999997e-06	1.0090305e-07	1.3853799999999998e-06	5.032354999999999e-07	4.337645e-06	0.0	0.0	0.0	4.085445e-07	0.0	0.0	1.108695e-06	0.0	0.0	0.0	0.0	7.828839999999999e-08	8.863439999999998e-07	0.0	2.284275e-07	0.0	2.11375e-06	2.4970300000000004e-06	4.481569999999999e-08	5.2350800000000006e-08	0.0	1.5197529999999999e-07	2.767315e-07	6.702660000000001e-08	1.23152e-06	5.4937949999999996e-08	1.95296e-06	0.0	1.0833849999999999e-06	4.01265e-07	3.820725e-08	1.836113e-07	3.8072e-08	7.675935e-08	5.372875e-07	1.2468399999999999e-05	1.9927950000000003e-06	2.4151e-06	0.0	3.7823200000000005e-08	5.168585e-07	6.147600000000001e-07	0.0	1.3822e-06	7.58942e-05	0.0	2.6599200000000003e-06	5.91984e-07	5.483655e-07	1.260235e-06	7.787725e-08	0.0	8.947584999999999e-07	1.0538125e-06	1.1305405e-07	6.247395000000001e-07	1.48851e-07	1.705195e-06	6.102854999999999e-08	1.268575e-07	0.0	3.55537e-07	7.210935000000001e-08	0.0	1.375422e-07	5.0697e-06	7.257605e-07	1.0194055e-07	0.0	0.0	8.779085e-07	2.682875e-05	4.803530000000001e-07	2.74879e-06	0.0	1.1799915e-06	7.742644999999998e-07	0.0	2.977265e-06	0.0	1.143645e-07	1.52288e-05	0.0	3.614805e-07	5.90689e-08	1.1394855e-07	7.344325000000002e-07	6.355144999999999e-08	1.7770599999999998e-06	0.0	5.80662e-07	6.176419999999999e-07
M00340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8477964285714286e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3768442857142858e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00220	7.6700625e-07	6.131394999999999e-08	4.9785525e-07	2.427933e-07	1.187255e-06	3.0071925e-07	1.5667144999999996e-06	1.6715919999999998e-07	1.6713400000000002e-06	2.295595e-06	2.10913475e-06	1.5460181499999999e-06	1.6269399999999999e-06	3.444025e-07	2.559025e-07	0.0	1.57834675e-06	1.12944925e-07	4.1379424999999985e-06	4.582105e-06	6.159279999999999e-07	1.9610949999999999e-07	3.1582475e-07	4.4030500000000005e-08	1.90818675e-06	9.90414e-07	7.810185e-07	3.1657400000000007e-06	7.904605e-07	9.7882e-09	1.7961449999999996e-06	3.6641275e-07	2.6673746475e-05	8.89980575e-06	2.4218775e-07	2.176959e-06	1.462712e-07	4.5054975e-07	2.9378375e-07	3.9670075e-07	3.868625e-07	0.0	3.0849625000000005e-07	9.558700000000002e-09	1.1386825e-06	1.00270025e-06	1.0035562500000001e-06	2.3651175e-06	3.5995800000000005e-07	2.0800350000000003e-06	5.774185e-08	2.5799750000000002e-06	4.3073900000000003e-07	8.8676875e-07	1.54762425e-06	2.9847475e-06	3.4245e-08	7.615125000000001e-07	4.1590090000000005e-07	4.186468e-07	1.8746875e-06	2.9277147500000005e-07	5.083215e-06	9.149354999999999e-07	3.6775999999999997e-06	2.5442825e-06	2.458307675e-06	4.0656799999999997e-07	1.05982e-07	1.3260095e-06	4.174407500000002e-06	9.11783275e-08	1.0605875e-06	1.77749075e-06	2.6438027500000003e-07	1.15463775e-06	2.4339675000000004e-07	8.44435e-07	2.58405e-06	2.9485275e-06	7.922457500000001e-07	5.735564675e-06	4.0627575e-07	3.6648825e-07	1.28717e-05	1.4596525e-06	9.1298e-06	8.869405000000002e-08	8.64152e-07	1.2487155e-06	2.8658049999999997e-06	3.69996675e-06	2.7777384999999997e-07	1.718466e-06	2.188805e-06	1.22334875e-07	1.0449874999999999e-08	2.9510585000000003e-07	9.53035e-07	1.4807685000000002e-06	1.4225739999999999e-06	3.314383e-06	2.6875205e-07	1.954894e-06	2.10029125e-07	9.663049999999999e-07
M00583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.77585e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.198750000000001e-08	1.3442300000000002e-06	1.3213800000000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7185e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8303149999999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.706435e-07	2.6605000000000003e-07	0.0	1.1584205e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.897345e-07	0.0	0.0	2.9597700000000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.4904e-08
M00341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1618947368421046e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.779431578947369e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6772421052631578e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00221	1.513341e-05	7.790006666666668e-06	8.70683e-06	1.6813466666666667e-05	8.870469999999999e-05	1.0617613333333333e-05	4.6337733333333335e-05	6.1650533333333325e-06	3.1967833333333336e-05	2.774663333333333e-05	1.707502666666667e-05	4.383913333333333e-05	3.031419e-05	2.360368e-05	5.2991199999999995e-06	0.0001448644	2.5074733333333332e-05	2.9094983333333332e-05	7.770100000000001e-05	5.941943333333332e-05	2.7874829999999998e-05	9.471046666666667e-06	3.90442e-05	1.313396e-05	1.0498786666666665e-05	4.549473333333333e-05	7.771836666666666e-05	3.151163333333333e-05	1.420207e-05	1.2983699999999999e-05	2.987953333333333e-05	2.1903366666666668e-05	7.002693333333335e-05	9.475293333333334e-05	2.6926796666666664e-06	2.7898466666666667e-05	2.372261333333333e-05	1.6155066666666667e-05	1.2081003333333333e-05	1.6038016666666665e-05	4.93083e-05	3.502983333333333e-05	1.784616666666667e-05	5.620793333333334e-06	2.338234666666667e-05	3.312871333333334e-05	3.763436666666667e-05	1.6879300000000006e-05	1.42553e-05	0.0001043729	1.7028576666666665e-05	4.37282e-05	1.2093596666666666e-05	6.962426666666666e-05	1.940584333333333e-05	4.88227e-05	7.708833333333333e-06	1.836974e-05	0.00014822176666666668	1.3202153333333333e-05	3.12247e-05	1.0341133333333333e-05	4.778623333333333e-05	4.8399099999999995e-05	3.3060673333333336e-05	4.8849733333333334e-05	4.2344333333333334e-05	1.6370136666666666e-05	8.267506666666667e-05	9.7246e-05	2.355726e-05	1.7107103333333332e-05	2.530143333333333e-05	8.566106666666667e-05	9.974646666666666e-06	2.8594433333333332e-05	1.981685e-05	9.407983333333334e-06	4.481856666666667e-05	3.959396666666667e-05	1.3538829999999999e-05	2.3154666666666667e-05	2.1691133333333333e-05	4.431036666666666e-05	5.5166999999999995e-05	9.498186666666666e-05	7.768e-05	1.1366603333333334e-05	2.4741300000000007e-05	6.776743333333333e-05	4.10836e-05	6.03022e-05	2.559746666666667e-05	1.3013306666666667e-05	5.6188433333333326e-05	5.21353e-05	5.452216666666667e-05	1.5315736666666668e-05	4.0772199999999996e-05	2.477563333333333e-05	3.9768e-05	6.905536666666666e-05	2.0619339999999997e-05	2.4490633333333332e-05	2.8838366666666668e-05	1.995906666666667e-05
M00342	4.313485e-06	1.7369849999999998e-08	2.7621875e-08	1.9453875e-06	5.604825e-08	2.204296e-07	5.7816000000000015e-06	1.61769e-07	1.806455e-06	3.7284424999999998e-06	4.3596474999999997e-07	1.11708e-05	1.0683374999999999e-06	2.2511174999999997e-05	4.6692675e-08	0.0	6.1893e-08	2.2779350000000002e-07	2.4021525000000002e-08	0.0	3.3359375e-06	3.76935e-08	4.3369075e-08	1.62738e-08	2.1493075e-08	1.00329e-07	1.193615e-06	7.604524999999999e-07	6.0657e-08	0.0	2.28639e-06	2.14236e-06	9.4586325e-08	1.4635275e-07	0.0	1.026845e-06	1.7164475e-07	1.2557735e-07	6.960675e-07	9.5498e-08	1.1892050000000001e-06	0.0	1.5988625e-06	2.60248e-07	4.3197699999999995e-07	1.87134e-07	2.2743525e-07	1.3976050000000002e-07	1.343505e-06	9.074225e-06	1.3311025e-06	1.13701e-06	1.96409125e-07	5.39056e-08	2.542305e-07	1.0796625e-06	0.0	2.4387175e-06	3.534005e-05	9.228765e-07	6.0667e-06	4.6720325000000004e-07	1.5524499999999996e-06	8.165325000000002e-07	1.2452615e-06	0.0	6.742025e-07	5.29019725e-07	1.1572552499999997e-07	7.79735e-07	7.103987499999999e-07	6.3945e-07	4.611225e-07	3.8572274999999996e-07	3.61946e-08	5.59595e-06	8.750072499999999e-08	1.199105e-06	2.712485e-07	8.631699999999999e-06	2.405275e-06	5.464825e-08	1.452836e-06	1.61124e-07	2.8913675e-06	2.7880349999999998e-05	3.273805e-07	8.523549999999998e-07	6.715775e-07	9.3833e-07	2.3799225e-06	0.0	5.3619175e-06	1.40567e-07	4.191137500000001e-07	8.699175000000001e-06	1.5991749999999996e-06	3.6173074999999996e-07	1.44242e-08	1.2693727499999999e-07	9.888872499999999e-07	9.275532499999999e-08	2.87648e-06	2.6920825e-08	1.4537575000000002e-06	1.86407e-06
M00584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3456825e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.483675e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5973724999999994e-08	0.0	6.421535000000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7289925e-08	0.0	0.0	1.74494e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1221224999999998e-08	0.0	4.5403975e-08
M00222	4.278235e-05	8.482167499999999e-05	4.60876e-05	2.5755495e-05	7.604460000000001e-05	3.0682399999999996e-05	9.027695e-05	2.93034e-05	8.593235e-05	7.175284999999999e-05	4.3492225e-05	0.000106859575	6.746709999999999e-05	7.2062e-05	4.181179e-05	6.5630975e-05	5.6120325e-05	7.6586625e-05	6.1544025e-05	9.1201625e-05	5.5369675e-05	2.5531675e-05	5.3408725000000004e-05	9.2466085e-05	2.0578525e-05	6.289927500000001e-05	9.547610000000001e-05	0.000102597325	3.972265e-05	6.8447575e-05	0.000112267875	6.9727125e-05	6.7933825e-05	7.024847500000001e-05	2.9911574999999998e-05	5.231585e-05	3.4956625000000005e-05	4.06064e-05	3.0107875e-05	2.7074725e-05	6.269995e-05	4.715502499999999e-05	4.5414775e-05	5.495145e-05	5.13133e-05	5.5647025000000006e-05	3.801935e-05	2.0522155e-05	6.5273175e-05	0.0002609475	4.2121899999999994e-05	6.1413125e-05	6.6883825e-05	6.24955e-05	3.953952500000001e-05	7.3033825e-05	5.2696625e-05	4.586285e-05	0.000141138	2.751305e-05	8.515915000000001e-05	2.8495950000000006e-05	7.714002499999999e-05	9.689165e-05	4.8553074999999986e-05	5.0612224999999984e-05	8.747002500000001e-05	3.81332e-05	4.3212524999999995e-05	6.968319999999999e-05	6.0221125e-05	3.8711925e-05	6.927895000000001e-05	6.4166525e-05	3.15065e-05	5.825525e-05	4.7014775e-05	5.4463925e-05	6.8136725e-05	8.218112499999999e-05	4.6684275e-05	6.3583575e-05	3.29276e-05	6.363995e-05	9.3200575e-05	0.000154557275	7.13825e-05	3.6627e-05	4.7814724999999996e-05	5.4070925e-05	8.77348e-05	4.252505e-05	4.34499e-05	2.112515e-05	5.8778925e-05	0.00012767859999999998	4.058835e-05	5.2385725000000004e-05	4.759062500000001e-05	3.908505e-05	5.708520000000001e-05	6.453065e-05	3.9632175e-05	5.330577500000001e-05	7.191015e-05	5.93021e-05
M00585	3.327916e-07	1.4123823999999998e-07	2.4199240000000004e-07	6.266200000000001e-08	6.9410480000000014e-06	1.918156e-07	3.2615720000000007e-06	3.323376e-08	7.826044000000001e-06	9.902046e-07	7.882985999999999e-06	1.39303e-05	3.411708000000001e-06	1.9886836e-06	2.86838e-06	0.0	0.0	5.138316e-06	3.3669959999999996e-06	1.4710489999999995e-07	4.8340379999999996e-06	8.2813e-08	3.516478e-08	8.802392000000002e-07	1.572034e-07	8.441538000000001e-06	8.45346e-06	1.450428e-06	4.52356e-08	1.5112316e-06	3.713056e-07	0.0	8.492190000000002e-07	1.3713557199999998e-05	5.306374e-07	3.9867e-06	9.3085e-06	5.112314e-06	4.406954e-07	2.8002480000000004e-06	1.5839762e-07	4.090282e-06	4.0626966e-07	9.61173e-07	5.061884e-06	5.587398e-07	7.982153999999998e-07	1.313518e-06	4.6529397999999995e-06	4.2094264e-05	7.766393999999998e-07	2.06315e-05	2.7677972e-06	5.176634e-07	4.491744e-07	4.757374e-07	1.0634546e-07	3.2733000000000006e-07	1.592104e-06	1.5985040000000001e-06	1.23711e-06	1.87876e-06	9.118639999999999e-06	3.8572300000000005e-06	3.9406999999999985e-06	3.024266e-06	5.374434e-06	4.6333258e-07	1.133744e-06	3.230339400000001e-06	2.7061920000000003e-07	7.441495999999998e-07	2.425218e-06	8.667863999999998e-07	1.306844e-06	6.011566000000001e-06	2.8565179999999997e-06	7.432022000000001e-08	3.9299459999999986e-06	8.960181999999999e-07	9.476663999999999e-07	7.769866e-07	1.0527672e-06	2.268576e-06	9.29556e-07	4.207826e-06	8.313447799999999e-06	1.9335226e-06	2.8203678e-06	9.7615e-06	1.2361399999999998e-07	5.894546e-07	6.472499999999999e-07	7.482592e-07	3.18924e-06	6.11641e-06	1.0479896e-07	4.401168e-06	1.431758e-06	3.3056240000000004e-06	4.8527940000000015e-06	1.7226960000000004e-06	8.043424e-08	2.126742e-06	7.766463999999998e-07	1.7431279999999996e-06
M00343	0.0	0.0	0.0	0.0	0.0	2.864844333333333e-07	0.0	0.0	9.8011e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.219925e-07	0.0	0.0	0.0	0.0	0.0	3.67558e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.347536666666666e-07	0.0	1.311403333333333e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1126799999999998e-08	0.0	0.0	1.6725633333333334e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0893943333333333e-06	0.0	0.0	0.0	0.0	3.62564e-07	0.0	0.0	2.60813e-08	5.6486566666666673e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4333333333333335e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2569166666666667e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.59883e-07	0.0	0.0	0.0	0.0	0.0
